ID,URL,Name,Code,Legal form,Status,Registration Date,Capital,Address,Deletion Date,Tempo richiesta,Tempo estrazione Name,Tempo estrazione Code,Tempo estrazione Legal Form,Tempo estrazione Status,Tempo estrazione Reg. Date,Tempo estrazione Capital,Tempo estrazione Address,Tempo estrazione Del. Date,Tempo estrazione dati Rapp.,Tempo estrazione Partners,Tempo estrazione Activity
320,https://ariregister.rik.ee/eng/company/14941048/eSparkle-OÜ?search_id=16a1817&pos=320,,,,,,,,,63423900,0,0,1000200,0,0,0,0,0,0,0,0
321,https://ariregister.rik.ee/eng/company/14272340/OÜ-Esparko?search_id=16a1817&pos=321,,,,,,,,,63404700,0,0,0,0,0,0,0,0,0,0,0
322,https://ariregister.rik.ee/eng/company/10359802/osaühing-ESPARSETT?search_id=16a1817&pos=322,,,,,,,,,73014800,0,0,0,0,0,0,998600,0,0,0,0
323,https://ariregister.rik.ee/eng/company/14093904/ESPARTA-OÜ?search_id=16a1817&pos=323,,,,,,,,,74862900,0,1000100,0,0,0,0,0,0,0,0,0
324,https://ariregister.rik.ee/eng/company/10660128/OÜ-ESPARTO-INVESTEERINGUD?search_id=16a1817&pos=324,,,,,,,,,80286500,0,0,0,0,0,0,0,0,0,960100,0
325,https://ariregister.rik.ee/eng/company/10889173/OÜ-Esparto?search_id=16a1817&pos=325,,,,,,,,,68256200,0,0,0,0,0,0,0,0,1000000,0,0
326,https://ariregister.rik.ee/eng/company/12941085/Espase-OÜ?search_id=16a1817&pos=326,,,,,,,,,62944300,992100,0,0,0,0,0,0,0,998500,0,0
327,https://ariregister.rik.ee/eng/company/12031129/ESPAS-Group-OÜ?search_id=16a1817&pos=327,,,,,,,,,72158500,0,0,0,0,0,0,0,0,0,0,999700
328,https://ariregister.rik.ee/eng/company/16149224/ESPasion-OÜ?search_id=16a1817&pos=328,,,,,,,,,62209200,0,0,0,0,0,0,0,0,0,0,1000800
329,https://ariregister.rik.ee/eng/company/11088305/OSAÜHING-ESPATRA?search_id=16a1817&pos=329,,,,,,,,,74658200,0,0,1001400,0,0,0,0,0,0,0,0
330,https://ariregister.rik.ee/eng/company/14453061/Espavo-Grupp-OÜ?search_id=16a1817&pos=330,,,,,,,,,103475200,0,0,0,0,0,0,0,0,0,0,1002000
331,https://ariregister.rik.ee/eng/company/16208808/ESPAVO-OÜ?search_id=16a1817&pos=331,,,,,,,,,56629000,0,0,0,0,0,0,0,0,0,0,0
332,https://ariregister.rik.ee/eng/company/12238600/Espavo-OÜ?search_id=16a1817&pos=332,,,,,,,,,68597300,0,0,0,0,0,0,0,0,0,0,0
333,https://ariregister.rik.ee/eng/company/14619482/OÜ-ESPAX-OTSA?search_id=16a1817&pos=333,,,,,,,,,56443100,0,0,0,0,0,0,0,0,0,0,0
334,https://ariregister.rik.ee/eng/company/11194728/Espax-Otsa-OÜ?search_id=16a1817&pos=334,,,,,,,,,68476000,0,0,0,0,0,0,0,0,0,0,0
335,https://ariregister.rik.ee/eng/company/10845922/Estfish-Partners-osaühing?search_id=16a1817&pos=335,,,,,,,,,52187800,0,0,0,0,0,0,0,0,999500,0,0
336,https://ariregister.rik.ee/eng/company/11928298/Estmanndoo-Korüfee-OÜ?search_id=16a1817&pos=336,,,,,,,,,68230200,0,0,0,0,0,0,986300,0,0,0,0
337,https://ariregister.rik.ee/eng/company/12323895/Estonian-Chair-OÜ?search_id=16a1817&pos=337,,,,,,,,,72806800,0,0,1000800,0,0,0,0,0,0,0,998600
338,https://ariregister.rik.ee/eng/company/11329772/Estonian-Space-Agency-OÜ?search_id=16a1817&pos=338,,,,,,,,,105347400,0,995700,0,0,0,0,0,0,0,0,0
339,https://ariregister.rik.ee/eng/company/10275471/Estonia-Spa-Hotels-AS?search_id=16a1817&pos=339,,,,,,,,,68131400,0,0,0,0,0,0,1000000,0,0,0,0
340,https://ariregister.rik.ee/eng/company/14434216/Estosparent-OÜ?search_id=16a1817&pos=340,,,,,,,,,81941800,0,999700,0,0,0,0,0,0,0,0,0
341,https://ariregister.rik.ee/eng/company/11848986/ET-Ehituspartner-OÜ?search_id=16a1817&pos=341,,,,,,,,,90057300,0,0,0,1008900,0,0,0,0,0,0,0
342,https://ariregister.rik.ee/eng/company/12758156/ETUALSPACE-OÜ?search_id=16a1817&pos=342,,,,,,,,,58490300,0,0,0,0,0,0,0,0,0,0,1034800
343,https://ariregister.rik.ee/eng/company/12763157/ETUALSPACE-OÜ?search_id=16a1817&pos=343,,,,,,,,,57768700,0,0,0,0,0,0,0,0,0,0,0
344,https://ariregister.rik.ee/eng/company/12980831/EUROPAPARTNER-OÜ?search_id=16a1817&pos=344,,,,,,,,,117964300,0,0,0,0,1001200,0,0,0,0,0,0
345,https://ariregister.rik.ee/eng/company/11153342/Eurospace-OÜ?search_id=16a1817&pos=345,,,,,,,,,102881700,0,0,0,0,0,0,0,1001700,0,0,0
346,https://ariregister.rik.ee/eng/company/12685807/Expospace-OÜ?search_id=16a1817&pos=346,,,,,,,,,77735200,0,0,0,0,0,0,0,0,0,0,0
347,https://ariregister.rik.ee/eng/company/11503891/OÜ-Expospace?search_id=16a1817&pos=347,,,,,,,,,205157300,0,0,0,0,0,0,0,0,0,0,0
348,https://ariregister.rik.ee/eng/company/12986561/Expressparts-OÜ?search_id=16a1817&pos=348,,,,,,,,,93169600,0,0,0,999900,0,0,0,0,0,0,0
349,https://ariregister.rik.ee/eng/company/16522634/Facespace-OÜ?search_id=16a1817&pos=349,,,,,,,,,69162000,0,0,0,0,0,0,0,0,0,0,0
350,https://ariregister.rik.ee/eng/company/11451450/Osaühing-Farbot-Projekt?search_id=16a1817&pos=350,,,,,,,,,68243700,1003000,0,0,0,0,0,0,0,0,0,0
351,https://ariregister.rik.ee/eng/company/12978886/Feel-Your-SPA-OÜ?search_id=16a1817&pos=351,,,,,,,,,102385100,1000600,0,0,0,0,0,0,0,0,0,0
352,https://ariregister.rik.ee/eng/company/12165835/Finantspartner-Baltic-OÜ?search_id=16a1817&pos=352,,,,,,,,,84717100,994300,0,0,0,0,0,0,0,0,0,0
353,https://ariregister.rik.ee/eng/company/10681515/Osaühing-Finantspartner?search_id=16a1817&pos=353,,,,,,,,,92106100,0,0,0,0,0,0,0,0,999100,0,0
354,https://ariregister.rik.ee/eng/company/14040865/FinSpace-OÜ?search_id=16a1817&pos=354,,,,,,,,,91870300,0,0,0,951200,0,0,0,0,0,0,0
355,https://ariregister.rik.ee/eng/company/16387024/Firmspan-OÜ?search_id=16a1817&pos=355,,,,,,,,,62752600,0,0,0,0,0,0,0,0,0,0,0
356,https://ariregister.rik.ee/eng/company/11172098/Fit-Spa-OÜ?search_id=16a1817&pos=356,,,,,,,,,75701500,0,0,0,0,0,0,998400,0,0,0,0
357,https://ariregister.rik.ee/eng/company/11830166/Fjodor-Maspanov?search_id=16a1817&pos=357,,,,,,,,,73664200,0,0,0,0,0,0,0,0,0,0,0
358,https://ariregister.rik.ee/eng/company/10067761/FlagPublishing-OÜ?search_id=16a1817&pos=358,,,,,,,,,87744200,0,0,0,0,0,0,0,1042600,0,0,0
359,https://ariregister.rik.ee/eng/company/80555060/Flow-In-Space-Dance-Studio?search_id=16a1817&pos=359,,,,,,,,,87926000,0,0,0,0,0,0,0,0,0,0,0
360,https://ariregister.rik.ee/eng/company/11726253/Flying-Spark-osaühing?search_id=16a1817&pos=360,,,,,,,,,56628100,0,0,0,0,0,0,0,0,0,0,0
361,https://ariregister.rik.ee/eng/company/14685846/Osaühing-FoodSpace?search_id=16a1817&pos=361,,,,,,,,,60246900,0,0,0,0,0,0,0,0,0,0,0
362,https://ariregister.rik.ee/eng/company/16593278/Fookus-Spaces-OÜ?search_id=16a1817&pos=362,,,,,,,,,61418600,0,0,0,0,0,0,0,0,996100,0,0
363,https://ariregister.rik.ee/eng/company/11193060/Foorum-SPA-OÜ?search_id=16a1817&pos=363,,,,,,,,,61907600,0,0,1000700,0,0,0,0,0,0,0,0
364,https://ariregister.rik.ee/eng/company/11519900/Fortom-Baltic-OÜ?search_id=16a1817&pos=364,,,,,,,,,69784800,0,0,0,0,0,0,0,0,0,0,0
365,https://ariregister.rik.ee/eng/company/80409683/Mittetulundusühing-Forwardspace?search_id=16a1817&pos=365,,,,,,,,,66465700,0,0,0,0,0,0,0,0,1000600,0,0
366,https://ariregister.rik.ee/eng/company/16255096/FoxOffers-OÜ?search_id=16a1817&pos=366,,,,,,,,,76347800,0,0,0,0,0,0,0,0,0,0,0
367,https://ariregister.rik.ee/eng/company/11428095/Freespak-Grupp-OÜ?search_id=16a1817&pos=367,,,,,,,,,64482100,0,0,0,0,0,0,0,0,1000600,0,0
368,https://ariregister.rik.ee/eng/company/12190425/OÜ-Freespalk?search_id=16a1817&pos=368,,,,,,,,,72338500,0,0,0,0,1041500,0,0,0,0,0,0
369,https://ariregister.rik.ee/eng/company/16129730/FSPARTNER-OÜ?search_id=16a1817&pos=369,,,,,,,,,60624600,0,0,0,0,0,0,0,0,0,0,0
370,https://ariregister.rik.ee/eng/company/12787034/Futura-Spares-OÜ?search_id=16a1817&pos=370,,,,,,,,,60697900,0,0,0,0,0,0,0,0,0,0,0
371,https://ariregister.rik.ee/eng/company/16615844/FX-Space-OÜ?search_id=16a1817&pos=371,,,,,,,,,58336400,0,0,0,0,0,0,0,999900,0,0,0
372,https://ariregister.rik.ee/eng/company/12634980/Gage-Partners-OÜ?search_id=16a1817&pos=372,,,,,,,,,76978600,0,0,0,0,0,0,0,0,0,0,0
373,https://ariregister.rik.ee/eng/company/16101987/OÜ-Gamerspace?search_id=16a1817&pos=373,,,,,,,,,57653300,0,0,0,0,0,0,0,997700,0,0,0
374,https://ariregister.rik.ee/eng/company/12516884/Gaspare-Grupp-OÜ?search_id=16a1817&pos=374,,,,,,,,,166202200,967700,0,0,0,0,0,0,0,0,0,0
375,https://ariregister.rik.ee/eng/company/14615308/Genspace-OÜ?search_id=16a1817&pos=375,,,,,,,,,58571400,0,0,0,0,0,0,0,0,0,0,960900
376,https://ariregister.rik.ee/eng/company/12416450/Genuine-Spare-Parts-OÜ?search_id=16a1817&pos=376,,,,,,,,,70653700,0,0,0,0,0,0,0,0,0,0,0
377,https://ariregister.rik.ee/eng/company/11167275/Geospatial-OÜ?search_id=16a1817&pos=377,,,,,,,,,80334900,0,0,0,0,997300,0,0,0,0,0,0
378,https://ariregister.rik.ee/eng/company/14279690/Geyser-Spain-Distribution-OÜ?search_id=16a1817&pos=378,,,,,,,,,83674000,0,0,0,0,0,0,0,0,0,0,1001400
379,https://ariregister.rik.ee/eng/company/14472104/GITS-OÜ?search_id=16a1817&pos=379,,,,,,,,,66110500,0,0,0,0,0,0,0,0,0,0,0
380,https://ariregister.rik.ee/eng/company/11089380/OÜ-GLASPAK?search_id=16a1817&pos=380,,,,,,,,,56754000,0,0,0,0,0,0,0,0,0,0,0
381,https://ariregister.rik.ee/eng/company/14870302/GLOBALSPARK-OÜ?search_id=16a1817&pos=381,,,,,,,,,57644200,0,0,0,0,0,0,0,0,0,0,0
382,https://ariregister.rik.ee/eng/company/14353890/Golbriak-Space-OÜ?search_id=16a1817&pos=382,,,,,,,,,88100400,0,0,0,0,0,0,0,0,0,0,0
383,https://ariregister.rik.ee/eng/company/11355491/Osaühing-Goldenspace?search_id=16a1817&pos=383,,,,,,,,,108968800,0,0,0,0,0,0,0,0,0,0,0
384,https://ariregister.rik.ee/eng/company/11683025/GoldenSpark-OÜ?search_id=16a1817&pos=384,,,,,,,,,86750500,999200,0,0,0,0,0,0,0,0,1001600,0
385,https://ariregister.rik.ee/eng/company/11915056/GoldSpace-OÜ?search_id=16a1817&pos=385,,,,,,,,,68584500,0,0,0,0,0,0,0,0,0,0,0
386,https://ariregister.rik.ee/eng/company/14895673/GoNative-Spanish-OÜ?search_id=16a1817&pos=386,,,,,,,,,73577000,996700,0,0,0,0,0,0,0,0,0,0
387,https://ariregister.rik.ee/eng/company/12686729/GOspaIN-OÜ?search_id=16a1817&pos=387,,,,,,,,,87642100,0,0,0,0,995300,0,0,0,0,0,0
388,https://ariregister.rik.ee/eng/company/11658797/OÜ-Gospa?search_id=16a1817&pos=388,,,,,,,,,71674600,1000300,0,0,0,0,0,0,0,0,0,0
389,https://ariregister.rik.ee/eng/company/14448170/GoToSpa-OÜ?search_id=16a1817&pos=389,,,,,,,,,65370500,0,0,0,0,0,0,0,0,0,0,0
390,https://ariregister.rik.ee/eng/company/14344571/GRAFFSPARK-OÜ?search_id=16a1817&pos=390,,,,,,,,,69197500,0,0,0,0,0,0,0,0,1010600,0,0
391,https://ariregister.rik.ee/eng/company/11302098/Grand-Rose-Spa-OÜ?search_id=16a1817&pos=391,,,,,,,,,81084000,0,1002700,0,0,0,0,0,0,0,0,0
392,https://ariregister.rik.ee/eng/company/16526690/Gravity-Space-OÜ?search_id=16a1817&pos=392,,,,,,,,,75160900,0,0,0,0,0,0,0,0,0,0,0
393,https://ariregister.rik.ee/eng/company/11666951/OÜ-Greenspace?search_id=16a1817&pos=393,,,,,,,,,71946600,0,0,0,0,0,0,999600,0,0,0,0
394,https://ariregister.rik.ee/eng/company/11150085/Greetings-from-Kaspar-OÜ?search_id=16a1817&pos=394,,,,,,,,,66029700,0,0,0,0,0,0,0,0,0,0,0
395,https://ariregister.rik.ee/eng/company/16481846/Grey-Space-OÜ?search_id=16a1817&pos=395,,,,,,,,,65478200,0,0,0,0,0,0,0,999000,0,0,0
396,https://ariregister.rik.ee/eng/company/12968037/growth-spartan-OÜ?search_id=16a1817&pos=396,,,,,,,,,62167100,0,0,0,0,0,0,0,0,0,0,0
397,https://ariregister.rik.ee/eng/company/14099798/GSPALVELUT-OÜ?search_id=16a1817&pos=397,,,,,,,,,72397800,994700,0,0,0,0,0,0,0,0,0,0
398,https://ariregister.rik.ee/eng/company/12059263/GV-Finance-OÜ?search_id=16a1817&pos=398,,,,,,,,,151579100,0,0,0,0,0,0,0,0,0,0,0
399,https://ariregister.rik.ee/eng/company/11920465/OÜ-HAA-Elektritööd?search_id=16a1817&pos=399,,,,,,,,,239388900,1001500,0,0,0,0,0,0,0,0,0,0
400,https://ariregister.rik.ee/eng/company/70001722/Haanja-Looduspargi-Administratsioon?search_id=16a1817&pos=400,,,,,,,,,177374100,0,0,0,0,0,0,0,0,0,0,0
401,https://ariregister.rik.ee/eng/company/80087328/Haanja-looduspargi-nõukoda?search_id=16a1817&pos=401,,,,,,,,,142245900,0,0,0,0,0,0,0,0,0,0,0
402,https://ariregister.rik.ee/eng/company/10995478/Haapsalu-Klaaspakett-OÜ?search_id=16a1817&pos=402,,,,,,,,,62020800,0,0,0,0,0,0,0,0,0,0,0
403,https://ariregister.rik.ee/eng/company/14814491/Haapsalu-Seikluspark-OÜ?search_id=16a1817&pos=403,,,,,,,,,68125900,0,0,0,0,0,0,0,0,0,0,0
404,https://ariregister.rik.ee/eng/company/14445869/HALDUSPARTNER-OÜ?search_id=16a1817&pos=404,,,,,,,,,142698100,0,0,0,0,0,0,998200,0,0,0,0
405,https://ariregister.rik.ee/eng/company/11124662/Halduspartner-OÜ?search_id=16a1817&pos=405,,,,,,,,,115150700,0,0,0,0,0,0,0,0,965100,0,0
406,https://ariregister.rik.ee/eng/company/11347406/Haljastuspartnerid-OÜ?search_id=16a1817&pos=406,,,,,,,,,104137200,0,0,0,0,0,0,0,0,0,0,1000300
407,https://ariregister.rik.ee/eng/company/14980396/HamadaGlobalBusinessPartners-OÜ?search_id=16a1817&pos=407,,,,,,,,,98359200,0,0,0,999400,0,0,0,0,0,0,0
408,https://ariregister.rik.ee/eng/company/10707158/Osaühing-Hanspak?search_id=16a1817&pos=408,,,,,,,,,119008200,0,0,0,0,0,0,0,0,0,0,0
409,https://ariregister.rik.ee/eng/company/10761220/Harry-Kaunispaik?search_id=16a1817&pos=409,,,,,,,,,153266700,0,0,0,0,1001800,0,0,0,0,0,0
410,https://ariregister.rik.ee/eng/company/80555969/MTÜ-HC-SPARTA-TALLINN?search_id=16a1817&pos=410,,,,,,,,,122168600,0,0,0,0,0,0,0,0,0,0,0
411,https://ariregister.rik.ee/eng/company/11855868/Helgi-Kapp-Istumispadjad?search_id=16a1817&pos=411,,,,,,,,,80109600,0,0,0,0,0,0,0,0,0,0,0
412,https://ariregister.rik.ee/eng/company/11341187/Heliaed-OÜ?search_id=16a1817&pos=412,,,,,,,,,78558900,0,0,0,0,0,0,0,0,0,0,0
413,https://ariregister.rik.ee/eng/company/11086246/Hemvirke-OÜ?search_id=16a1817&pos=413,,,,,,,,,62316600,0,0,0,1040800,0,0,0,0,0,0,0
414,https://ariregister.rik.ee/eng/company/11075171/HERMANI-KINNISVARA-ARENDUSE-OÜ?search_id=16a1817&pos=414,,,,,,,,,56584000,0,0,0,0,0,0,0,0,0,0,0
415,https://ariregister.rik.ee/eng/company/16129368/Hermespay-OÜ?search_id=16a1817&pos=415,,,,,,,,,65289300,0,0,0,0,0,0,0,0,0,0,0
416,https://ariregister.rik.ee/eng/company/11464990/OÜ-Hette-Group?search_id=16a1817&pos=416,,,,,,,,,214346800,0,0,0,0,0,0,0,0,0,0,0
417,https://ariregister.rik.ee/eng/company/14521334/HIGHSPACE-OÜ?search_id=16a1817&pos=417,,,,,,,,,342505000,0,0,0,0,0,0,0,0,1003300,0,0
418,https://ariregister.rik.ee/eng/company/14336695/Hiiemäe-Seikluspark-OÜ?search_id=16a1817&pos=418,,,,,,,,,201054600,0,944600,0,0,0,0,0,0,0,1053100,0
419,https://ariregister.rik.ee/eng/company/12709784/Hingespaa-OÜ?search_id=16a1817&pos=419,,,,,,,,,111429400,0,0,0,0,0,0,0,0,0,0,0
420,https://ariregister.rik.ee/eng/company/80283644/Hispaania-Eesti-Kaubanduskoda?search_id=16a1817&pos=420,,,,,,,,,132021000,0,0,0,0,0,0,0,0,0,0,0
421,https://ariregister.rik.ee/eng/company/80604166/Hispaania-Eesti-Selts?search_id=16a1817&pos=421,,,,,,,,,82520900,0,0,0,0,0,0,0,0,0,0,0
422,https://ariregister.rik.ee/eng/company/12582255/Hispaania-Foods-OÜ?search_id=16a1817&pos=422,,,,,,,,,59355400,0,0,0,0,0,0,0,0,0,0,0
423,https://ariregister.rik.ee/eng/company/80396650/Mittetulundusühing-Hispaania-Maailm?search_id=16a1817&pos=423,,,,,,,,,102542100,0,1001000,0,0,0,0,0,0,0,0,0
424,https://ariregister.rik.ee/eng/company/11692389/OÜ-Hispaania-Maja?search_id=16a1817&pos=424,,,,,,,,,66112700,0,0,0,0,0,0,0,0,0,0,0
425,https://ariregister.rik.ee/eng/company/16529955/Hispakursused-OÜ?search_id=16a1817&pos=425,,,,,,,,,59501200,0,0,1001600,0,0,0,0,0,0,0,0
426,https://ariregister.rik.ee/eng/company/14596516/HISPANICUM-OÜ?search_id=16a1817&pos=426,,,,,,,,,60305500,0,0,0,0,0,0,0,0,0,0,0
427,https://ariregister.rik.ee/eng/company/11158626/Osaühing-Hispanistikaõpingute-Keskus-Pablo-Picasso?search_id=16a1817&pos=427,,,,,,,,,69177600,0,0,0,0,0,0,0,0,0,0,0
428,https://ariregister.rik.ee/eng/company/10680711/Osaühing-HISPA?search_id=16a1817&pos=428,,,,,,,,,68079500,0,0,0,0,0,0,0,0,0,0,0
429,https://ariregister.rik.ee/eng/company/14374738/Hispatime-OÜ?search_id=16a1817&pos=429,,,,,,,,,104659900,0,0,0,0,0,0,0,0,0,0,0
430,https://ariregister.rik.ee/eng/company/11308072/H-Kulturikeskus-OÜ?search_id=16a1817&pos=430,,,,,,,,,58757300,0,0,0,0,0,0,0,0,0,0,0
431,https://ariregister.rik.ee/eng/company/16472741/HLspace-OÜ?search_id=16a1817&pos=431,,,,,,,,,58890900,0,0,0,0,0,0,0,0,0,0,0
432,https://ariregister.rik.ee/eng/company/12862847/HM-Consult-OÜ?search_id=16a1817&pos=432,,,,,,,,,69834300,0,0,0,0,0,0,0,0,0,0,0
433,https://ariregister.rik.ee/eng/company/11018865/HM-Ehituspartner-OÜ?search_id=16a1817&pos=433,,,,,,,,,64631200,0,0,0,0,0,0,0,0,0,0,0
434,https://ariregister.rik.ee/eng/company/11352653/HND-OÜ?search_id=16a1817&pos=434,,,,,,,,,66477500,0,0,0,0,0,0,0,0,0,0,0
435,https://ariregister.rik.ee/eng/company/12309978/HOBUNESPARTS-OÜ?search_id=16a1817&pos=435,,,,,,,,,198624300,0,0,1003400,0,0,0,0,0,0,0,0
436,https://ariregister.rik.ee/eng/company/10365621/OÜ-HOLIDAY-IN-SPACE?search_id=16a1817&pos=436,,,,,,,,,309186900,0,0,1001800,0,0,0,0,0,0,0,0
437,https://ariregister.rik.ee/eng/company/11424269/Home-Climate-OÜ?search_id=16a1817&pos=437,,,,,,,,,185506100,0,0,0,0,0,0,0,0,0,1008400,0
438,https://ariregister.rik.ee/eng/company/14590241/Homespace-OÜ?search_id=16a1817&pos=438,,,,,,,,,78889300,0,0,0,0,0,0,0,0,0,0,0
439,https://ariregister.rik.ee/eng/company/14432720/Hongo-Aerospace-Europe-OÜ?search_id=16a1817&pos=439,,,,,,,,,67686800,0,0,0,0,0,0,0,0,0,0,0
440,https://ariregister.rik.ee/eng/company/14996730/Hookus-Puhastus-OÜ?search_id=16a1817&pos=440,,,,,,,,,72494300,0,0,0,0,0,0,0,0,0,0,0
441,https://ariregister.rik.ee/eng/company/12381792/Hoolduspartner-OÜ?search_id=16a1817&pos=441,,,,,,,,,76200000,0,0,0,0,0,0,0,0,0,0,0
442,https://ariregister.rik.ee/eng/company/11032457/Hoolduspartner-OÜ?search_id=16a1817&pos=442,,,,,,,,,130115900,0,0,0,0,0,0,0,0,0,0,0
443,https://ariregister.rik.ee/eng/company/11340064/Hoovikratt-OÜ?search_id=16a1817&pos=443,,,,,,,,,179156500,0,1000900,0,0,0,0,0,0,0,0,0
444,https://ariregister.rik.ee/eng/company/10938210/HORTICOX-SIBIU-OÜ?search_id=16a1817&pos=444,,,,,,,,,159257600,0,0,0,0,0,0,0,0,0,0,0
445,https://ariregister.rik.ee/eng/company/16346640/HotSpace-OÜ?search_id=16a1817&pos=445,,,,,,,,,138171900,0,0,0,0,0,1007000,0,0,0,0,0
446,https://ariregister.rik.ee/eng/company/11374152/Houser-Invest-OÜ?search_id=16a1817&pos=446,,,,,,,,,148876700,1000100,0,0,0,0,0,0,0,0,0,0
447,https://ariregister.rik.ee/eng/company/16289333/Huespace-OÜ?search_id=16a1817&pos=447,,,,,,,,,135381500,0,0,0,0,0,0,0,0,0,0,0
448,https://ariregister.rik.ee/eng/company/16558618/Huispaaja-OÜ?search_id=16a1817&pos=448,,,,,,,,,205150700,0,0,0,0,0,0,0,0,0,0,0
449,https://ariregister.rik.ee/eng/company/11384469/OÜ-HYDRO-EHITUSPARTNER?search_id=16a1817&pos=449,,,,,,,,,118794900,0,0,0,0,1001100,0,0,0,0,0,0
450,https://ariregister.rik.ee/eng/company/12968267/Hyperspace-OÜ?search_id=16a1817&pos=450,,,,,,,,,156292800,0,980100,0,0,0,0,0,0,0,0,0
451,https://ariregister.rik.ee/eng/company/16295078/Ihaste-Seikluspark-OÜ?search_id=16a1817&pos=451,,,,,,,,,121894300,0,1005400,0,0,0,0,0,0,0,0,1005300
452,https://ariregister.rik.ee/eng/company/11747908/Iivi-Maspanov?search_id=16a1817&pos=452,,,,,,,,,152239500,0,1000500,0,0,0,0,0,0,0,0,0
453,https://ariregister.rik.ee/eng/company/11305961/Ikaspalu-OÜ?search_id=16a1817&pos=453,,,,,,,,,168230200,0,1000700,0,0,0,0,0,0,0,0,0
454,https://ariregister.rik.ee/eng/company/14395982/Ikaspalu-Transport-OÜ?search_id=16a1817&pos=454,,,,,,,,,106929500,1002200,0,0,0,0,0,0,0,1006400,0,0
455,https://ariregister.rik.ee/eng/company/11682758/Ikskuubis-OÜ?search_id=16a1817&pos=455,,,,,,,,,68589600,922300,0,0,0,0,0,0,0,0,0,0
456,https://ariregister.rik.ee/eng/company/11506820/ILUMI-KODU-OÜ?search_id=16a1817&pos=456,,,,,,,,,61418200,0,0,0,0,0,0,0,0,0,0,0
457,https://ariregister.rik.ee/eng/company/11676479/Iluspaat-OÜ?search_id=16a1817&pos=457,,,,,,,,,65921900,0,0,0,0,0,0,0,0,0,0,0
458,https://ariregister.rik.ee/eng/company/11489062/OÜ-Iluspa?search_id=16a1817&pos=458,,,,,,,,,55457500,0,0,0,0,1004200,0,0,0,0,0,0
459,https://ariregister.rik.ee/eng/company/16189057/imaginaryspace-OÜ?search_id=16a1817&pos=459,,,,,,,,,79430500,0,0,0,0,0,0,0,1004200,0,0,0
460,https://ariregister.rik.ee/eng/company/80595444/Mittetulundusühing-Independent-Museums-Artspaces-and-Galleries-Estonia?search_id=16a1817&pos=460,,,,,,,,,95114200,0,0,0,0,0,0,0,0,999700,0,0
461,https://ariregister.rik.ee/eng/company/16242490/Indiforms-OÜ?search_id=16a1817&pos=461,,,,,,,,,68920900,0,0,0,0,0,0,0,0,0,0,1000200
462,https://ariregister.rik.ee/eng/company/10991687/Osaühing-InfoSpace?search_id=16a1817&pos=462,,,,,,,,,81302000,0,0,0,0,0,0,0,0,0,0,0
463,https://ariregister.rik.ee/eng/company/14657399/InfoSpa-OÜ?search_id=16a1817&pos=463,,,,,,,,,86306100,0,0,0,0,0,0,0,0,0,0,0
464,https://ariregister.rik.ee/eng/company/12757122/Inga-Spaštšenko?search_id=16a1817&pos=464,,,,,,,,,130264400,0,0,0,0,0,0,0,0,0,0,0
465,https://ariregister.rik.ee/eng/company/11581922/INMAREC-GRUPP-OÜ?search_id=16a1817&pos=465,,,,,,,,,74870500,0,0,0,0,0,0,1001600,0,0,0,0
466,https://ariregister.rik.ee/eng/company/11052891/Osaühing-IN-SPA?search_id=16a1817&pos=466,,,,,,,,,73256100,0,0,0,0,0,0,0,0,0,0,0
467,https://ariregister.rik.ee/eng/company/14719433/Insparency-OÜ?search_id=16a1817&pos=467,,,,,,,,,74143000,0,0,0,0,0,0,1004500,0,0,0,0
468,https://ariregister.rik.ee/eng/company/16245318/Insparian-OÜ?search_id=16a1817&pos=468,,,,,,,,,88916200,0,1006000,0,0,0,0,0,0,0,0,0
469,https://ariregister.rik.ee/eng/company/16088445/Insparro-OÜ?search_id=16a1817&pos=469,,,,,,,,,75218400,0,0,0,0,0,0,0,0,0,0,0
470,https://ariregister.rik.ee/eng/company/10050275/osaühing-InspirIT?search_id=16a1817&pos=470,,,,,,,,,75671400,0,0,0,0,0,0,0,0,0,1036900,0
471,https://ariregister.rik.ee/eng/company/12565629/Inter-Baltic-Recycling--Spare-Parts-OÜ?search_id=16a1817&pos=471,,,,,,,,,100117100,0,0,0,0,0,0,0,0,960800,0,0
472,https://ariregister.rik.ee/eng/company/11709411/Interbüroo-Maakonna-OÜ?search_id=16a1817&pos=472,,,,,,,,,71035300,0,0,0,0,0,0,0,0,1038500,0,0
473,https://ariregister.rik.ee/eng/company/11184256/International-Aerospares-OÜ?search_id=16a1817&pos=473,,,,,,,,,83442600,978200,0,0,0,0,0,0,0,0,997000,0
474,https://ariregister.rik.ee/eng/company/11202304/INTERSPACE-OÜ?search_id=16a1817&pos=474,,,,,,,,,67932300,0,0,0,0,0,0,0,1000200,0,0,0
475,https://ariregister.rik.ee/eng/company/10084475/IPE-Projekt-OÜ?search_id=16a1817&pos=475,,,,,,,,,69811700,0,0,0,0,0,0,0,0,0,0,1000000
476,https://ariregister.rik.ee/eng/company/14638410/Ispark-OÜ?search_id=16a1817&pos=476,,,,,,,,,79939200,982400,0,0,0,0,0,0,0,0,0,0
477,https://ariregister.rik.ee/eng/company/11254703/OÜ-Istituto-Europeo-di-Formazione-SPA-Energy?search_id=16a1817&pos=477,,,,,,,,,75590200,0,0,0,0,0,0,0,0,0,0,0
