Company ID,Category,Hash
124,OilGas,7683904390150838630
124,Energy,-2882595272621617431
125,Airlines,-6287371891685245861
125,Travel,458727220244788973
125,Transportation,-2725400413481745490
127,Retail,2932210656109287952
129,Professionalservices,8712968451453521438
129,ITservices,6845817224175256592
129,Software,6273975210915946900
129,Tech,5392941245537608590
131,PaintCoating,-4532348074205842255
132,Tech,5392941245537608590
132,Networkinghardware,-4800082983762754847
133,Pharmaceuticals,5380718181721596073
133,Biotech,-6437318974046106094
133,Healthcare,1473658128705581606
134,Software,6273975210915946900
134,ITservices,6845817224175256592
134,Professionalservices,8712968451453521438
134,Tech,5392941245537608590
135,Machinerymanufacturing,3479839022665256278
135,Manufacturing,2771886960464485094
136,Banks,-3731527361154377479
136,Financialservices,3247786743286756867
140,Tech,5392941245537608590
140,ITservices,6845817224175256592
140,Professionalservices,8712968451453521438
141,Healthcare,1473658128705581606
142,Retail,2932210656109287952
142,Electronics,-4280093456798597290
143,Advertising,-8917243490172367829
146,OilGas,7683904390150838630
146,Energy,-2882595272621617431
148,Retail,2932210656109287952
148,Drugstore,-6974841525812081849
148,Pharmaceuticals,5380718181721596073
149,Banks,-3731527361154377479
149,Financialservices,3247786743286756867
150,Gambling,-2553870588303058339
150,Hotels,-4147010109171616253
150,Entertainment,6852268802481802111
150,Travel,458727220244788973
152,Banks,-3731527361154377479
152,Financialservices,3247786743286756867
154,Healthcare,1473658128705581606
154,MedicalCareFacilities,-1383796583637029543
155,Tech,5392941245537608590
155,TechHardware,-5791872359498690370
155,Electronics,-4280093456798597290
156,Banks,-3731527361154377479
156,Financialservices,3247786743286756867
158,Retail,2932210656109287952
159,DiagnosticsandTesting,8004627630865990902
160,Biotech,-6437318974046106094
160,Pharmaceuticals,5380718181721596073
161,Packaging,1415757590594131741
162,Chemicals,-818748575553705624
162,PaintCoating,-4532348074205842255
163,AutomotiveSuppliers,-5087768184139776565
164,Banks,-3731527361154377479
164,Dowjones,-3512652547975320346
164,Financialservices,3247786743286756867
165,Insurance,-2611088800210967206
166,Gambling,-2553870588303058339
166,Entertainment,6852268802481802111
167,WasteRecycling,-8067709401467209413
168,Tech,5392941245537608590
168,TechHardware,-5791872359498690370
168,Semiconductors,590283686970277566
172,Medicaldevices,-2500090628927350323
173,autoparts,457000037362712057
174,Food,4721068128442604370
174,Restaurantchains,-8690128616648987675
175,Healthcare,1473658128705581606
176,Tech,5392941245537608590
176,Semiconductors,590283686970277566
176,TechHardware,-5791872359498690370
177,Manufacturing,2771886960464485094
178,Toolmanufacturers,879559295262596115
178,Manufacturing,2771886960464485094
179,CosmeticsandBeauty,-7662671245642841754
179,Consumergoods,-4654293209815127527
180,Hotels,-4147010109171616253
180,Gambling,-2553870588303058339
180,Entertainment,6852268802481802111
180,Travel,458727220244788973
181,Hotels,-4147010109171616253
181,Travel,458727220244788973
182,Software,6273975210915946900
182,ITsecurity,2028367090288460929
182,Tech,5392941245537608590
183,Defensecontractors,6178421995435006470
184,Financialservices,3247786743286756867
184,Tech,5392941245537608590
186,Transportation,-2725400413481745490
189,Transportation,-2725400413481745490
189,RentalLeasingServices,985844065485390940
190,OilGas,7683904390150838630
190,Dowjones,-3512652547975320346
190,Energy,-2882595272621617431
191,Healthcare,1473658128705581606
193,Financialservices,3247786743286756867
193,Banks,-3731527361154377479
194,Medicaldevices,-2500090628927350323
196,Insurance,-2611088800210967206
197,Professionalservices,8712968451453521438
199,Professionalservices,8712968451453521438
200,Travel,458727220244788973
200,CruiseLines,4428830636166521774
202,Food,4721068128442604370
204,Wellness,3928049073905865159
205,Insurance,-2611088800210967206
206,Professionalservices,8712968451453521438
206,Software,6273975210915946900
206,Tech,5392941245537608590
207,Pulpandpaper,-6437840659131807937
208,Tech,5392941245537608590
208,Software,6273975210915946900
209,Pharmaceuticals,5380718181721596073
209,Biotech,-6437318974046106094
210,Insurance,-2611088800210967206
212,Restaurantchains,-8690128616648987675
213,Food,4721068128442604370
215,MedicalCareFacilities,-1383796583637029543
215,Healthcare,1473658128705581606
217,Dowjones,-3512652547975320346
217,Chemicals,-818748575553705624
218,Financialservices,3247786743286756867
218,Banks,-3731527361154377479
219,Tech,5392941245537608590
219,Telecommunication,-3862064693147789081
220,WasteRecycling,-8067709401467209413
221,Pharmaceuticals,5380718181721596073
221,Biotech,-6437318974046106094
223,CruiseLines,4428830636166521774
223,Travel,458727220244788973
224,Food,4721068128442604370
227,Consumergoods,-4654293209815127527
229,Healthcare,1473658128705581606
230,Conglomerate,7862095367587665244
231,Ridesharing,5515606769584986266
231,Internet,-848597773130649638
231,Tech,5392941245537608590
231,Transportation,-2725400413481745490
232,Food,4721068128442604370
233,Pharmaceuticals,5380718181721596073
233,Biotech,-6437318974046106094
234,Transportation,-2725400413481745490
235,SpecialtyVehicles,-5522482237379519668
236,Retail,2932210656109287952
237,Manufacturing,2771886960464485094
237,Electronics,-4280093456798597290
237,Tech,5392941245537608590
237,TechHardware,-5791872359498690370
238,Consumergoods,-4654293209815127527
239,Semiconductors,590283686970277566
239,Tech,5392941245537608590
239,TechHardware,-5791872359498690370
240,Electricity,-800801453892895456
242,Food,4721068128442604370
242,Retail,2932210656109287952
243,Food,4721068128442604370
244,Semiconductors,590283686970277566
244,Tech,5392941245537608590
244,TechHardware,-5791872359498690370
245,Financialservices,3247786743286756867
245,Tech,5392941245537608590
245,Internet,-848597773130649638
245,Bitcoin,1757249085431543515
246,Railways,593276617896207476
246,Transportation,-2725400413481745490
246,Infrastructure,7432902716785306754
248,Manufacturing,2771886960464485094
249,Dowjones,-3512652547975320346
249,Insurance,-2611088800210967206
250,Electronics,-4280093456798597290
251,Clothing,-4012403625881737752
251,Retail,2932210656109287952
252,Engineering,-4107645347768548595
254,Buildingmaterials,6318092696281818196
255,Telecommunicationsequipment,-8592063776107010306
256,Semiconductors,590283686970277566
256,Electronics,-4280093456798597290
256,Tech,5392941245537608590
257,Usedcarretailer,-6325853402836694818
257,Carretail,6786009806407624192
258,ITservices,6845817224175256592
258,Professionalservices,8712968451453521438
259,ITservices,6845817224175256592
259,Professionalservices,8712968451453521438
262,Steelproducers,4242005143441865998
262,Steelindustry,-54470019612759297
264,Retail,2932210656109287952
265,Insurance,-2611088800210967206
266,Food,4721068128442604370
267,Engineering,-4107645347768548595
268,Chemicals,-818748575553705624
270,Energy,-2882595272621617431
270,Electricity,-800801453892895456
270,OilGas,7683904390150838630
270,Utilitycompanies,-7880188492962909296
271,Transportation,-2725400413481745490
272,Energy,-2882595272621617431
272,OilGas,7683904390150838630
273,Energy,-2882595272621617431
273,OilGas,7683904390150838630
273,Electricity,-800801453892895456
273,Utilitycompanies,-7880188492962909296
274,Steelproducers,4242005143441865998
274,Steelindustry,-54470019612759297
275,Beverages,-5284870312286199973
276,Hotels,-4147010109171616253
276,Gambling,-2553870588303058339
276,Entertainment,6852268802481802111
276,Travel,458727220244788973
278,Retail,2932210656109287952
279,Realestate,5170806780538916196
279,Financialservices,3247786743286756867
280,Packaging,1415757590594131741
280,Manufacturing,2771886960464485094
281,Electricity,-800801453892895456
281,Energy,-2882595272621617431
281,OilGas,7683904390150838630
283,Retail,2932210656109287952
284,Software,6273975210915946900
284,Tech,5392941245537608590
286,Education,-2647921079241484351
288,MediaPress,-6159643471181631199
293,Professionalservices,8712968451453521438
294,Financialservices,3247786743286756867
294,Tech,5392941245537608590
296,Software,6273975210915946900
296,Tech,5392941245537608590
297,Sportsgoods,-818079648815732376
299,Mining,7127826760677441784
300,Semiconductors,590283686970277566
300,Tech,5392941245537608590
300,Manufacturing,2771886960464485094
