URL,Tempo richiesta,Tempo estrazione Name,Tempo estrazione Company ID,Tempo estrazione Company Status,Tempo estrazione Company Type,Tempo estrazione Reg/Inc Date,Tempo estrazione Diss Date,Tempo estrazione Address
https://find-and-update.company-information.service.gov.uk/company/SC300541,0.3793301582336426,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11713243,0.3362917900085449,0.0,0.0009999275207519,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11561068,0.3862397670745849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/07129894,0.454737901687622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12161820,0.3295104503631592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11684764,0.3893282413482666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/09927700,0.3810505867004394,0.0,0.0,0.0,0.0,0.0009994506835937,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14434807,0.3228952884674072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11736855,0.3306765556335449,0.0,0.0,0.0,0.0,0.0010004043579101,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/03228187,0.3546695709228515,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12593377,0.5288999080657959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/09790043,0.3069796562194824,0.0,0.0,0.0,0.0009989738464355,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12768165,0.3624129295349121,0.0,0.0,0.0,0.0,0.0,0.0009996891021728,0.0
https://find-and-update.company-information.service.gov.uk/company/12670016,0.3288362026214599,0.0,0.001000165939331,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10690126,0.30129075050354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14077933,0.3604013919830322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13642338,0.3351747989654541,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10767568,0.2816095352172851,0.0,0.0,0.0,0.0010366439819335,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11097818,0.2884271144866943,0.0,0.0,0.0,0.0,0.0009996891021728,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/SC555684,0.3348128795623779,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11899003,0.3138327598571777,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11865659,0.5795183181762695,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/05883293,0.514746904373169,0.0,0.0009989738464355,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/08460112,0.3780155181884765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13453056,0.2993876934051513,0.0,0.0,0.0010018348693847,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13402125,0.3789117336273193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14444234,0.3124234676361084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/SC458684,0.3766226768493652,0.0,0.0,0.0,0.0009982585906982,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11202684,0.5125701427459717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/08763504,0.3231651782989502,0.0,0.0,0.0,0.0,0.0,0.0,0.001000165939331
https://find-and-update.company-information.service.gov.uk/company/12300589,0.2844767570495605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/SC701755,0.3869128227233886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/06207202,0.9586920738220216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/SC505576,0.4090237617492676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12407840,0.4039926528930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14166603,0.2630774974822998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12871749,0.3606574535369873,0.0,0.0009999275207519,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/SC430119,0.4660968780517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11061374,0.2742302417755127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/05914987,0.3481316566467285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/07462418,0.2884368896484375,0.0010008811950683,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10438693,0.2977092266082763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13234634,0.3194880485534668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13910252,0.311795711517334,0.0009918212890625,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11521895,0.3657159805297851,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14192846,0.2987217903137207,0.0010023117065429,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/09036919,0.3037359714508056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12754200,0.3849258422851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/06554143,0.2740151882171631,0.0,0.0,0.0,0.0010035037994384,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/09901812,0.3530921936035156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14504821,0.2952573299407959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/08843123,0.3224856853485107,0.0,0.0,0.0009942054748535,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13623790,0.3222150802612304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/07277285,0.343156099319458,0.0,0.0,0.0,0.0,0.0015466213226318,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11041144,0.3380405902862549,0.0009996891021728,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/SC572676,0.2827980518341064,0.0,0.0010485649108886,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12345036,0.2832775115966797,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10647395,0.3218469619750976,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10574394,0.2877840995788574,0.0,0.0,0.0,0.0009999275207519,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14371144,0.2668910026550293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/07777641,0.3229906558990478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/04578213,0.5948195457458496,0.0,0.0,0.0,0.0,0.0009984970092773,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/04459766,0.5546848773956299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10635798,0.7369847297668457,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11977576,0.4218883514404297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13855044,0.3150892257690429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/06711900,0.2913551330566406,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12326433,0.2965795993804931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12657354,0.2944915294647217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13512423,0.3247830867767334,0.0,0.0,0.0,0.0,0.0009989738464355,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11357391,0.2882742881774902,0.0,0.0,0.0,0.0009980201721191,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/05723465,0.3266189098358154,0.0,0.0,0.0,0.0,0.0,0.0,0.0009994506835937
https://find-and-update.company-information.service.gov.uk/company/10558274,0.3350775241851806,0.0009539127349853,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12963059,0.3115661144256592,0.0,0.0,0.0,0.0,0.0009965896606445,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/05564612,0.2624640464782715,0.0,0.0,0.0,0.0,0.0,0.0,0.0009620189666748
https://find-and-update.company-information.service.gov.uk/company/03172323,0.3846869468688965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/03941647,0.4518120288848877,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11148294,0.3411054611206054,0.0009601116180419,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/07244584,0.3394689559936523,0.0,0.0,0.0,0.0,0.00095796585083,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12094715,0.3075354099273681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/08949615,0.3013780117034912,0.0,0.0009980201721191,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14345890,0.2962477207183838,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10547644,0.4085276126861572,0.0,0.0,0.0009999275207519,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14211290,0.3381998538970947,0.0,0.0,0.0010361671447753,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14010098,0.2819979190826416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14196547,0.3285694122314453,0.0,0.0009989738464355,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/06050779,0.3373975753784179,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/06663179,0.3026566505432129,0.0,0.0008103847503662,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12206061,0.3756885528564453,0.0009958744049072,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13656285,0.3092067241668701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11533577,0.289081335067749,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/07731301,0.3313524723052978,0.0,0.0,0.0,0.0,0.0,0.0,0.0010015964508056
https://find-and-update.company-information.service.gov.uk/company/06362090,0.3374674320220947,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/01584520,0.4471087455749511,0.0,0.0,0.0,0.0,0.0,0.0,0.0010013580322265
https://find-and-update.company-information.service.gov.uk/company/03005934,0.3872125148773193,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10221439,0.7952277660369873,0.0,0.0009984970092773,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12640633,0.3397619724273681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/08131128,0.4049201011657715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10852761,0.3830945491790771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13375439,0.5138535499572754,0.0010032653808593,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13837785,0.3804709911346435,0.001000165939331,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11213166,0.3311045169830322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/11281538,0.4686398506164551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/09026820,0.3278241157531738,0.0,0.0,0.0009970664978027,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13306906,0.3943738937377929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/09462621,0.2986268997192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/09895664,0.3319885730743408,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13474825,0.6127364635467529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12787943,0.3245911598205566,0.0,0.0,0.0,0.0,0.0,0.0010359287261962,0.0
https://find-and-update.company-information.service.gov.uk/company/00564804,0.5913717746734619,0.0,0.0,0.0,0.0,0.0010004043579101,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10920312,0.3593025207519531,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/03822296,0.5784006118774414,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13730207,0.3148224353790283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12896434,0.435481309890747,0.0,0.0,0.0,0.0,0.0,0.0010013580322265,0.0
https://find-and-update.company-information.service.gov.uk/company/14375560,0.3385632038116455,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/06174105,0.3308534622192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/07858485,0.3623619079589844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/SC599177,0.3420865535736084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13308844,0.3362829685211181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12155432,0.4366474151611328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/14445936,0.4601380825042724,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/07302170,0.4184072017669678,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12894300,0.3336577415466308,0.0010390281677246,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/12893799,0.2991347312927246,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/13085418,0.3096785545349121,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/10085890,0.2897603511810303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/04100232,0.4642882347106933,0.0009601116180419,0.0,0.0,0.0,0.0,0.0,0.0
https://find-and-update.company-information.service.gov.uk/company/02928711,0.3440799713134765,0.0,0.0010027885437011,0.0,0.0,0.0,0.0,0.0
