ID,URL,Name,Code,Legal form,Status,Registration Date,Capital,Address,Deletion Date,Tempo richiesta,Tempo estrazione Name,Tempo estrazione Code,Tempo estrazione Legal Form,Tempo estrazione Status,Tempo estrazione Reg. Date,Tempo estrazione Capital,Tempo estrazione Address,Tempo estrazione Del. Date,Tempo estrazione dati Rapp.,Tempo estrazione Partners,Tempo estrazione Activity
1,https://ariregister.rik.ee/eng/company/14318875/10Dspace-OÜ?search_id=6b4eef4&pos=1,10DspaceOÜ(14318875),14318875,Private limited company,Deleted,25.08.2017,,,29.05.2020,726245951,361992,1289434,1315425,,1723619,,,463544,425,213,208
2,https://ariregister.rik.ee/eng/company/16270291/21-Sparrows-OÜ?search_id=6b4eef4&pos=2,21SparrowsOÜ(16270291),16270291,Private limited company,Enteredintotheregister,14.07.2021,Capitalis10 000 €,                        Harju maakond Tallinn Kesklinna linnaosa Toom-Kuninga tn 15-77 10122                            ,,682176861,433688,1296960,1094894,280295,1835898,400950,1178822,534764,539,183,235
3,https://ariregister.rik.ee/eng/company/12454634/3DST-OÜ?search_id=6b4eef4&pos=3,3DSTOÜ(12454634),12454634,Private limited company,Enteredintotheregister,15.04.2013,Capitalis2 500 €,                        Harju maakond Tallinn Kesklinna linnaosa Pikk tn 67-3 10133                            ,,879566368,858796,1584245,1718230,514263,577969,635551,638478,691905,513,164,248
4,https://ariregister.rik.ee/eng/company/14867109/8-Bits-Space-OÜ?search_id=6b4eef4&pos=4,8BitsSpaceOÜ(14867109),14867109,Private limited company,Enteredintotheregister,11.12.2019,Capitalis2 500 €,                        Harju maakond Tallinn Lasnamäe linnaosa Sepapaja tn 6 15551                            ,,730169554,489087,1636732,1560276,402298,612982,407055,1103645,1115142,475,177,285
5,https://ariregister.rik.ee/eng/company/16451101/A1-Ehituspartner-OÜ?search_id=6b4eef4&pos=5,A1EhituspartnerOÜ(16451101),16451101,Private limited company,Enteredintotheregister,28.02.2022,Capitalis2 500 €,                        Põlva maakond Põlva vald Adiste küla Naima 63204                            ,,1888662005,581507,495932,1610485,552376,566378,1104978,1318529,1349082,511,125,164
6,https://ariregister.rik.ee/eng/company/10166769/osaühing-Aarspak?search_id=6b4eef4&pos=6,osaühingAarspak(10166769),10166769,Private limited company,Enteredintotheregister,28.11.1996,Capitalis2 550 €,                        Harju maakond Viimsi vald Lubja küla Ampri tee 7 74010                            ,,683060826,536198,482020,1111242,386464,407227,371106,1357371,1050782,593,124,122
7,https://ariregister.rik.ee/eng/company/11959421/Aarspak-Tootmine-OÜ?search_id=6b4eef4&pos=7,AarspakTootmineOÜ(11959421),11959421,Private limited company,Enteredintotheregister,22.06.2010,Capitalis2 556 €,                        Harju maakond Viimsi vald Lubja küla Ampri tee 7 74010                            ,,735677809,475941,1274252,1075614,364770,1300220,373082,1108252,1025565,332,181,266
8,https://ariregister.rik.ee/eng/company/11945353/AA-Spamarket-OÜ?search_id=6b4eef4&pos=8,A&ASpamarketOÜ(11945353),11945353,Private limited company,Deleted,25.05.2010,,,07.09.2022,720414247,518710,1361774,875489,,2196577,,,417860,302,203,228
9,https://ariregister.rik.ee/eng/company/16008334/OÜ-ABC-Online-Solution?search_id=6b4eef4&pos=9,OÜABCOnlineSolution(16008334),16008334,Private limited company,Enteredintotheregister,13.07.2020,Capitalis2 500 €,                        Harju maakond Tallinn Kesklinna linnaosa Raua tn 51-2 10120                            ,,631753387,510841,464246,533626,339387,1096655,1090302,1661955,1065830,377,201,199
10,https://ariregister.rik.ee/eng/company/11739760/OÜ-ABC-Rakennuspalvelut?search_id=6b4eef4&pos=10,OÜABCRakennuspalvelut(11739760),11739760,Private limited company,Deleted,20.10.2009,,,26.03.2014,1853912166,528642,2309921,1269864,,484410,,,647458,516,146,127
11,https://ariregister.rik.ee/eng/company/16322007/Abovespace-OÜ?search_id=6b4eef4&pos=11,AbovespaceOÜ(16322007),16322007,Private limited company,Enteredintotheregister,21.09.2021,Capitalis2 500 €,                        Harju maakond Tallinn Kesklinna linnaosa Estonia pst 5 10143                            ,,724493340,457614,462655,642806,335205,1062160,342778,1055213,1032892,381,161,177
12,https://ariregister.rik.ee/eng/company/16042743/Abruka-SPA-OÜ?search_id=6b4eef4&pos=12,AbrukaSPAOÜ(16042743),16042743,Private limited company,Enteredintotheregister,02.09.2020,Capitalis2 500 €,                        Saare maakond Saaremaa vald Abruka küla Pähkla 93826                            ,,910582075,686826,1375321,1319797,803169,1117044,1202305,1603262,1728077,419,199,234
13,https://ariregister.rik.ee/eng/company/14166276/A-Building-Group-OÜ?search_id=6b4eef4&pos=13,ABuildingGroupOÜ(14166276),14166276,Private limited company,Deleted,09.12.2016,,,02.12.2019,726267000,386926,1674728,725285,,506338,,,1432805,473,118,164
14,https://ariregister.rik.ee/eng/company/12613707/Ace-of-Space-OÜ?search_id=6b4eef4&pos=14,AceofSpaceOÜ(12613707),12613707,Private limited company,Enteredintotheregister,13.02.2014,Capitalis2 500 €,                        Harju maakond Tallinn Lasnamäe linnaosa Sikupilli tn 9 11414                            ,,739620155,432306,1706606,530706,362464,487077,330287,1042499,1071152,570,122,188
15,https://ariregister.rik.ee/eng/company/10337568/Admiral-Ferdinand-von-Wrangelli-Mälestuspaikade-Hooldamise-ja-Jäädvustamise-Osaühing?search_id=6b4eef4&pos=15,AdmiralFerdinandvonWrangelliMälestuspaikadeHooldamisejaJäädvustamiseOsaühing(10337568),10337568,Private limited company,Deleted,08.12.1997,,,24.11.2000,688216385,370088,1504694,1136296,,1009679,,,1034481,417,227,225
16,https://ariregister.rik.ee/eng/company/12561784/ADUSPA-GROUP-OÜ?search_id=6b4eef4&pos=16,ADUSPAGROUPOÜ(12561784),12561784,Private limited company,Deleted,30.10.2013,,,03.08.2020,674516554,370589,1623260,404598,,420306,,,2918609,438,124,144
17,https://ariregister.rik.ee/eng/company/11515492/Advokaadibüroo-Lion-Law-OÜ?search_id=6b4eef4&pos=17,AdvokaadibürooLionLawOÜ(11515492),11515492,Private limited company,Enteredintotheregister,08.07.2008,Capitalis2 556 €,                        Harju maakond Harku vald Vaila küla Põrgupõhja tee 3 76917                            ,,784710040,949611,758418,571768,3832361,699653,804400,776551,494238,633,153,225
18,https://ariregister.rik.ee/eng/company/14568307/Aerospace-Quality-OÜ?search_id=6b4eef4&pos=18,AerospaceQualityOÜ(14568307),14568307,Private limited company,Enteredintotheregister,17.09.2018,Capitalis2 500 €,                        Harju maakond Tallinn Kesklinna linnaosa F. R. Faehlmanni tn 5 10125                            ,,1271950299,405106,1300177,1038287,318395,463756,339648,1059893,1015476,394,111,134
19,https://ariregister.rik.ee/eng/company/12366410/Aespa-angaar-OÜ?search_id=6b4eef4&pos=19,AespaangaarOÜ(12366410),12366410,Private limited company,Enteredintotheregister,22.10.2012,Capitalis2 500 €,                        Rapla maakond Kohila vald Aespa alevik Aespa ringtee 3 79732                            ,,1882204460,455443,538679,636730,350296,850462,1045786,1707083,862560,522,170,234
20,https://ariregister.rik.ee/eng/company/11373307/Osaühing-Aespa-Ehitus?search_id=6b4eef4&pos=20,OsaühingAespaEhitus(11373307),11373307,Private limited company,Enteredintotheregister,18.04.2007,Capitalis40 000 EEK,                        Rapla maakond Kohila vald Aespa alevik Looduse tn 9 79701                            ,,700173254,518864,421503,338802,277932,315649,347663,322780,326282,269,123,120
21,https://ariregister.rik.ee/eng/company/14855410/Aespa-Invest-OÜ?search_id=6b4eef4&pos=21,AespaInvestOÜ(14855410),14855410,Private limited company,Enteredintotheregister,25.11.2019,Capitalis2 500 €,                        Rapla maakond Kohila vald Aespa alevik Karmeni tn 5 79705                            ,,727318795,388212,1269238,1067386,313466,1037804,320272,1117855,1027684,337,208,220
22,https://ariregister.rik.ee/eng/company/12260290/OÜ-AESPA-JUUKSUR?search_id=6b4eef4&pos=22,OÜAESPAJUUKSUR(12260290),12260290,Private limited company,Enteredintotheregister,03.04.2012,Capitalis2 500 €,                        Rapla maakond Kohila vald Aespa alevik Rõõmu tn 4 79705                            ,,723400809,469386,843328,377214,261395,324721,323099,342807,328207,310,122,125
23,https://ariregister.rik.ee/eng/company/80329470/Mittetulundusühing-Aespa-Kodu?search_id=6b4eef4&pos=23,MittetulundusühingAespaKodu(80329470),80329470,Non-profit association,Enteredintotheregister,06.07.2011,,                        Rapla maakond Kohila vald Aespa alevik Astra tn 12 79705                            ,,862539165,543891,401864,350899,267169,312522,320991,253031,315303,242,125,136
24,https://ariregister.rik.ee/eng/company/11079513/OÜ-Aespa-L?search_id=6b4eef4&pos=24,OÜAespaL(11079513),11079513,Private limited company,Enteredintotheregister,19.10.2004,Capitalis60 000 EEK,                        Rapla maakond Kohila vald Aespa alevik Aespa ringtee 3 79732                            ,,765444923,418458,1493030,1073981,325688,1316177,461775,691329,1033740,351,218,234
25,https://ariregister.rik.ee/eng/company/16126714/Aespan-OÜ?search_id=6b4eef4&pos=25,AespanOÜ(16126714),16126714,Private limited company,Enteredintotheregister,23.12.2020,Capitalis2 500 €,                        Rapla maakond Kohila vald Aespa alevik Kapa vkt 18 79705                            ,,775175509,477228,1268822,379580,463421,546656,453338,2815162,1097319,676,253,267
26,https://ariregister.rik.ee/eng/company/11468211/Osaühing-A-Floors?search_id=6b4eef4&pos=26,OsaühingAFloors(11468211),11468211,Private limited company,Deleted,08.02.2008,,,22.01.2016,890962146,368781,358306,313713,,271779,,,294059,257,124,121
27,https://ariregister.rik.ee/eng/company/11459782/Agnesium-OÜ?search_id=6b4eef4&pos=27,AgnesiumOÜ(11459782),11459782,Private limited company,Enteredintotheregister,15.01.2008,Capitalis2 556 €,                        Ida-Viru maakond Narva linn Tehase tn 3 20104                            ,,519625471,433675,1276335,1087085,335562,1028408,1055786,1026854,1029590,254,221,272
28,https://ariregister.rik.ee/eng/company/80171891/Aiandusühing-AESPA-SÕPRUS?search_id=6b4eef4&pos=28,AiandusühingAESPASÕPRUS(80171891),80171891,Non-profit association,Deleted,10.07.2002,,,15.12.2015,705252487,536385,1245253,1246553,,1052631,,,463138,364,206,238
29,https://ariregister.rik.ee/eng/company/80161303/Aiandusühistu-Aespa?search_id=6b4eef4&pos=29,AiandusühistuAespa(80161303),80161303,Non-profit association,Deleted,04.01.2002,,,02.05.2012,992455511,369753,367828,1129785,,1005867,,,1033143,288,224,283
30,https://ariregister.rik.ee/eng/company/80074981/Aiandusühistu-AESPA-12?search_id=6b4eef4&pos=30,AiandusühistuAESPA-12(80074981),80074981,Non-profit association,Deleted,09.03.1999,,,06.07.2018,734803173,422394,1656300,886392,,546550,,,533032,472,126,178
31,https://ariregister.rik.ee/eng/company/80067372/Aiandusühistu-Aespa-14?search_id=6b4eef4&pos=31,AiandusühistuAespa14(80067372),80067372,Non-profit association,Deleted,28.01.1999,,,06.06.2017,792212941,371542,1256698,508071,,1282439,,,329628,342,114,125
32,https://ariregister.rik.ee/eng/company/80074828/Aiandusühistu-Aespa-29?search_id=6b4eef4&pos=32,AiandusühistuAespa-29(80074828),80074828,Non-profit association,Deleted,09.03.1999,,,25.02.2021,850763510,355687,458550,330103,,434827,,,1195917,450,123,134
33,https://ariregister.rik.ee/eng/company/80092855/Aiandusühistu-Aespa-Allika?search_id=6b4eef4&pos=33,AiandusühistuAespaAllika(80092855),80092855,Non-profit association,Enteredintotheregister,07.05.1999,,                        Rapla maakond Kohila vald Aespa alevik 79701                            ,,742113839,495305,1304725,1028117,321401,501631,1023180,334956,1026932,455,120,133
34,https://ariregister.rik.ee/eng/company/80063612/Aiandusühistu-Aespa-Fantaasia?search_id=6b4eef4&pos=34,AiandusühistuAespaFantaasia(80063612),80063612,Non-profit association,Enteredintotheregister,28.12.1998,,                        Rapla maakond Kohila vald Aespa alevik Fantaasia vkt 15 79705                            ,,817032521,388172,1249176,482490,307155,1047655,1021542,313631,1012526,307,138,221
35,https://ariregister.rik.ee/eng/company/80023558/Aiandusühistu-Aespa-Kaseke?search_id=6b4eef4&pos=35,AiandusühistuAespaKaseke(80023558),80023558,Non-profit association,Deleted,15.01.1998,,,31.07.2012,917618294,344206,1479006,769594,,2567427,,,500041,344,218,311
36,https://ariregister.rik.ee/eng/company/80133583/AIANDUSÜHISTU-AESPA-KUUSEKE?search_id=6b4eef4&pos=36,AIANDUSÜHISTUAESPAKUUSEKE(80133583),80133583,Non-profit association,Enteredintotheregister,09.10.2000,,                        Rapla maakond Kohila vald Aespa alevik Kuuse vkt 1 79739                            ,,712054726,438084,1273995,1033970,281619,631115,1027125,314212,500285,416,161,215
37,https://ariregister.rik.ee/eng/company/80107752/Aiandusühistu-Aespa-Loodus?search_id=6b4eef4&pos=37,AiandusühistuAespaLoodus(80107752),80107752,Non-profit association,,10.09.1999,,                        Rapla maakond Kohila vald Aespa alevik 79701                            ,,762368579,529711,1363353,493270,344829,1564452,1447851,368754,1079627,281,125,146
38,https://ariregister.rik.ee/eng/company/80136713/Aiandusühistu-Aespa-Mobile?search_id=6b4eef4&pos=38,AiandusühistuAespaMobile(80136713),80136713,Non-profit association,Enteredintotheregister,27.12.2000,,                        Harju maakond Tallinn Mustamäe linnaosa Ehitajate tee 88-3 12915                            ,,881746113,431335,1331168,1087207,334131,1041223,1033626,322985,1042819,297,122,140
39,https://ariregister.rik.ee/eng/company/80064190/aiandusühistu-AESPA-NURME?search_id=6b4eef4&pos=39,aiandusühistuAESPA-NURME(80064190),80064190,Non-profit association,Deleted,07.01.1999,,,26.02.2010,785292195,364598,1241530,1038095,,1092076,,,992089,380,241,255
40,https://ariregister.rik.ee/eng/company/80039529/Aiandusühistu-Aespa-Puravik?search_id=6b4eef4&pos=40,AiandusühistuAespaPuravik(80039529),80039529,Non-profit association,Enteredintotheregister,09.06.1998,,                        Rapla maakond Kohila vald Aespa alevik Puraviku vkt 68 79705                            ,,775909528,527388,421426,342399,263858,1111264,353779,282837,322212,251,122,163
41,https://ariregister.rik.ee/eng/company/80140293/Aiandusühistu-Aespa-Rosinka?search_id=6b4eef4&pos=41,AiandusühistuAespaRosinka(80140293),80140293,Non-profit association,Deleted,11.01.2001,,,23.05.2012,893641331,339622,1247784,1044285,,990568,,,426649,368,210,280
42,https://ariregister.rik.ee/eng/company/80097806/Aiandusühistu-Aespa-Rukkilill?search_id=6b4eef4&pos=42,AiandusühistuAespaRukkilill(80097806),80097806,Non-profit association,Enteredintotheregister,24.05.1999,,                        Rapla maakond Kohila vald Aespa alevik 79701                            ,,740348149,443778,1406385,1175824,329708,488400,700005,507686,1070202,380,124,142
43,https://ariregister.rik.ee/eng/company/80053861/AIANDUSÜHISTU-AESPA-SIGMA?search_id=6b4eef4&pos=43,AIANDUSÜHISTUAESPASIGMA(80053861),80053861,Non-profit association,Deleted,05.11.1998,,,02.12.2004,771858819,357422,1232516,345686,,996697,,,1042473,291,184,222
44,https://ariregister.rik.ee/eng/company/80111742/Aiandusühistu-AESPA-TELFO?search_id=6b4eef4&pos=44,AiandusühistuAESPATELFO(80111742),80111742,Non-profit association,Deleted,09.11.1999,,,27.03.2012,853680523,350654,1237825,1110305,,305631,,,455124,474,121,135
45,https://ariregister.rik.ee/eng/company/80102329/Aiandusühistu-KAPA-AESPA?search_id=6b4eef4&pos=45,AiandusühistuKAPAAESPA(80102329),80102329,Non-profit association,Enteredintotheregister,29.06.1999,,                        Rapla maakond Kohila vald Aespa alevik Kapa vkt 18 79705                            ,,756975171,428008,1565282,1683903,343479,1057285,369449,259987,1125002,320,125,162
46,https://ariregister.rik.ee/eng/company/80017776/Aiandusühistu-Vedu-Aespa?search_id=6b4eef4&pos=46,AiandusühistuVedu-Aespa(80017776),80017776,Non-profit association,Enteredintotheregister,30.10.1997,,                        postiaadress:Mustamäe tee 82-71 Tallinn asukoht: Kohila rural municipality Rapla county                            ,,938567594,430356,1295255,1102361,294289,1435563,1155022,331960,483085,240,173,184
47,https://ariregister.rik.ee/eng/company/11306854/OÜ-Aidu-Tööstuspark?search_id=6b4eef4&pos=47,OÜAiduTööstuspark(11306854),11306854,Private limited company,Deleted,12.10.2006,,,20.05.2020,638360369,385577,1318214,1103626,,1019487,,,1033135,277,221,231
48,https://ariregister.rik.ee/eng/company/12384365/Aili-Riispapp?search_id=6b4eef4&pos=48,AiliRiispapp(12384365),12384365,Sole trader,Deleted,27.11.2012,,,31.12.2013,666423250,359448,892072,1005349,,1425892,,,999643,333,200,253
49,https://ariregister.rik.ee/eng/company/14979217/Ainane-Looduspaik-OÜ?search_id=6b4eef4&pos=49,AinaneLooduspaikOÜ(14979217),14979217,Private limited company,Enteredintotheregister,27.05.2020,Capitalis2 500 €,                        Võru maakond Rõuge vald Luutsniku küla Plaagi 65110                            ,,713575118,408774,1280243,1064674,291927,1047127,453807,1027898,526933,427,191,233
50,https://ariregister.rik.ee/eng/company/11009168/OSAÜHING-AIRSPACE?search_id=6b4eef4&pos=50,OSAÜHINGAIRSPACE(11009168),11009168,Private limited company,Enteredintotheregister,06.01.2004,Capitalis2 556 €,                        Harju maakond Tallinn Kesklinna linnaosa Rataskaevu tn 22 10123                            ,,914023855,725731,647734,577428,566139,574955,574637,583271,715748,425,245,254
51,https://ariregister.rik.ee/eng/company/12778992/Aitäh!-OÜ?search_id=6b4eef4&pos=51,Aitäh!OÜ(12778992),12778992,Private limited company,Enteredintotheregister,08.01.2015,Capitalis2 500 €,                        Harju maakond Tallinn Kesklinna linnaosa Teatri väljak 3 10143                            ,,756881509,617942,1388592,541554,405394,1043488,1858889,1274532,1139335,374,203,273
52,https://ariregister.rik.ee/eng/company/14043183/A-ja-K-Siivouspalvelu-OÜ?search_id=6b4eef4&pos=52,AjaKSiivouspalveluOÜ(14043183),14043183,Private limited company,Enteredintotheregister,04.05.2016,Capitalis2 500 €,                        Harju maakond Tallinn Kesklinna linnaosa Narva mnt 5 10117                            ,,692661272,431178,1249350,362182,256682,427749,1032974,1035016,321995,515,123,157
53,https://ariregister.rik.ee/eng/company/12992283/AJ-Consult-OÜ?search_id=6b4eef4&pos=53,AJConsultOÜ(12992283),12992283,Private limited company,Enteredintotheregister,09.02.2016,Capitalis2 500 €,                        Saare maakond Saaremaa vald Kuressaare linn Pikk tn 9a-2 93813                            ,,898631618,447013,409486,427000,344042,1021891,1053677,1047020,1065592,260,200,241
54,https://ariregister.rik.ee/eng/company/16233456/AJ-Veljekset-rakennuspalvelut-Eesti-OÜ?search_id=6b4eef4&pos=54,AJ-VeljeksetrakennuspalvelutEestiOÜ(16233456),16233456,Private limited company,Enteredintotheregister,19.05.2021,Capitalis2 500 €,                        Harju maakond Viimsi vald Haabneeme alevik Hundi tee 13/1-6 74001                            ,,745139756,452489,1292751,538271,340384,1020395,1058926,1031911,1074609,346,224,232
55,https://ariregister.rik.ee/eng/company/12623232/Akwaba-Spa-OÜ?search_id=6b4eef4&pos=55,Akwaba-SpaOÜ(12623232),12623232,Private limited company,Enteredintotheregister,05.03.2014,Capitalis2 500 €,                        Harju maakond Tallinn Kesklinna linnaosa Mardi tn 1 10145                            ,,782671526,450015,1557077,1079454,332215,1197018,320296,1206907,1067045,371,180,219
56,https://ariregister.rik.ee/eng/company/11233517/OÜ-Alar-Haljaste-Siivouspalvelus?search_id=6b4eef4&pos=56,OÜAlarHaljasteSiivouspalvelus(11233517),11233517,Private limited company,Enteredintotheregister,02.05.2006,Capitalis2 556 €,                        Põlva maakond Kanepi vald Põlgaste küla Põlgaste keskus 7-1 63123                            ,,835709675,480539,1201014,1059473,326220,1013399,1055940,1033361,1029832,325,218,243
57,https://ariregister.rik.ee/eng/company/12607693/ALDONSPART-OÜ?search_id=6b4eef4&pos=57,ALDONSPARTOÜ(12607693),12607693,Private limited company,Enteredintotheregister,03.02.2014,Capitalis2 500 €,,,734546229,398060,1270168,1063715,328830,299221,1028477,1021915,1012382,224,125,138
58,https://ariregister.rik.ee/eng/company/16254949/Aleksandar-Spasic-OÜ?search_id=6b4eef4&pos=58,AleksandarSpasicOÜ(16254949),16254949,Private limited company,Enteredintotheregister,18.06.2021,Capitalis2 500 €,                        Harju maakond Tallinn Kesklinna linnaosa Viru väljak 2 10111                            ,,752019926,463246,1273653,527692,343402,507083,338633,1030717,1065889,430,123,157
59,https://ariregister.rik.ee/eng/company/16210018/Aleksander-Spatar?search_id=6b4eef4&pos=59,AleksanderSpatar(16210018),16210018,Sole trader,Deleted,19.04.2021,,,14.06.2021,842344881,353783,995148,1150742,,830388,,,918986,456,221,180
60,https://ariregister.rik.ee/eng/company/11565053/Aleksandr-Bespalov?search_id=6b4eef4&pos=60,AleksandrBespalov(11565053),11565053,Sole trader,Enteredintotheregister,30.12.2008,,                        Ida-Viru maakond Narva linn Hariduse tn 28-32 20305                            ,,724936100,419508,1250415,501477,279426,1083310,338396,256475,313221,343,121,172
61,https://ariregister.rik.ee/eng/company/11610492/Aleksandr-Spaštšanski?search_id=6b4eef4&pos=61,AleksandrSpaštšanski(11610492),11610492,Sole trader,Deleted,16.03.2009,,,06.05.2011,719093605,358885,336579,280492,,600291,,,272928,392,120,149
62,https://ariregister.rik.ee/eng/company/10829923/ALEKSANDR-SPATAR?search_id=6b4eef4&pos=62,ALEKSANDRSPATAR(10829923),10829923,Sole trader,Deleted,03.01.2002,,,07.11.2011,1086935801,529518,407353,880375,,444509,,,1032044,472,121,129
63,https://ariregister.rik.ee/eng/company/10166411/Osaühing-Alekspa?search_id=6b4eef4&pos=63,OsaühingAlekspa(10166411),10166411,Private limited company,Deleted,13.01.1997,,,27.01.2014,724443238,688883,1341088,1070284,,1017233,,,1046224,353,208,241
64,https://ariregister.rik.ee/eng/company/14495850/Alesya-nail-spa-OÜ?search_id=6b4eef4&pos=64,AlesyanailspaOÜ(14495850),14495850,Private limited company,Enteredintotheregister,28.05.2018,Capitalis2 500 €,                        Harju maakond Loksa linn Posti tn 22-11 74805                            ,,712369116,412208,1509674,1162175,283588,336744,354125,481705,495522,495,123,123
65,https://ariregister.rik.ee/eng/company/11193083/Osaühing-Alfa-Ehituspartner?search_id=6b4eef4&pos=65,OsaühingAlfaEhituspartner(11193083),11193083,Private limited company,Deleted,21.11.2005,,,11.08.2009,827852586,333012,478851,1043024,,1259208,,,995160,358,222,243
66,https://ariregister.rik.ee/eng/company/11023197/Alliklepa-Invest-Osaühing?search_id=6b4eef4&pos=66,AlliklepaInvestOsaühing(11023197),11023197,Private limited company,Deleted,26.03.2004,,,09.09.2009,717103170,450931,1377623,415117,,1481748,,,1069509,283,210,227
67,https://ariregister.rik.ee/eng/company/16102576/AllSpark-Energy-1-UÜ?search_id=6b4eef4&pos=67,AllSparkEnergy1UÜ(16102576),16102576,Limited partnership,Enteredintotheregister,20.11.2020,,                        Harju maakond Tallinn Lasnamäe linnaosa Suur-Sõjamäe tn 50a 11415                            ,,756474056,370418,901428,475357,298780,1018948,617932,280592,1020797,303,124,147
68,https://ariregister.rik.ee/eng/company/16102725/AllSpark-Energy-2-UÜ?search_id=6b4eef4&pos=68,AllSparkEnergy2UÜ(16102725),16102725,Limited partnership,Enteredintotheregister,20.11.2020,,                        Harju maakond Tallinn Lasnamäe linnaosa Suur-Sõjamäe tn 50a 11415                            ,,850096087,562772,978160,692677,339005,314678,1047419,315694,1102089,421,121,122
69,https://ariregister.rik.ee/eng/company/16102665/AllSpark-Energy-3-UÜ?search_id=6b4eef4&pos=69,AllSparkEnergy3UÜ(16102665),16102665,Limited partnership,Enteredintotheregister,20.11.2020,,                        Harju maakond Tallinn Lasnamäe linnaosa Suur-Sõjamäe tn 50a 11415                            ,,689079162,431308,1520723,603572,321172,321577,1032490,322469,1048144,457,124,121
70,https://ariregister.rik.ee/eng/company/16102688/AllSpark-Energy-4-UÜ?search_id=6b4eef4&pos=70,AllSparkEnergy4UÜ(16102688),16102688,Limited partnership,Enteredintotheregister,20.11.2020,,                        Harju maakond Tallinn Lasnamäe linnaosa Suur-Sõjamäe tn 50a 11415                            ,,732656588,419399,1242867,1087516,353970,309811,1041481,302814,1012930,395,125,124
71,https://ariregister.rik.ee/eng/company/16102754/AllSpark-Energy-5-UÜ?search_id=6b4eef4&pos=71,AllSparkEnergy5UÜ(16102754),16102754,Limited partnership,Enteredintotheregister,20.11.2020,,                        Harju maakond Tallinn Lasnamäe linnaosa Suur-Sõjamäe tn 50a 11415                            ,,825813506,515741,1351542,592679,370206,1334918,1312022,329297,1031081,360,123,157
72,https://ariregister.rik.ee/eng/company/16100883/AllSpark-Energy-OÜ?search_id=6b4eef4&pos=72,AllSparkEnergyOÜ(16100883),16100883,Private limited company,Enteredintotheregister,18.11.2020,Capitalis2 500 €,                        Harju maakond Tallinn Lasnamäe linnaosa Suur-Sõjamäe tn 50a 11415                            ,,744638658,439696,1315427,1075919,323149,1028030,1040589,1019463,1065397,431,209,226
73,https://ariregister.rik.ee/eng/company/12208510/AllSpark-Group-OÜ?search_id=6b4eef4&pos=73,AllSparkGroupOÜ(12208510),12208510,Private limited company,Enteredintotheregister,21.12.2011,Capitalis2 500 €,                        Harju maakond Tallinn Lasnamäe linnaosa Suur-Sõjamäe tn 50a 11415                            ,,768093176,511378,661132,615744,313824,372870,534718,414977,637103,577,133,160
74,https://ariregister.rik.ee/eng/company/12989482/AllSpark-OÜ?search_id=6b4eef4&pos=74,AllSparkOÜ(12989482),12989482,Private limited company,Enteredintotheregister,03.02.2016,Capitalis2 500 €,                        Harju maakond Tallinn Lasnamäe linnaosa Suur-Sõjamäe tn 50a 11415                            ,,660733736,414884,1273136,1079269,284324,1122465,1274557,1140156,506049,360,208,209
75,https://ariregister.rik.ee/eng/company/16315450/AL-Spar--Invest-OÜ?search_id=6b4eef4&pos=75,ALSpar&InvestOÜ(16315450),16315450,Private limited company,Enteredintotheregister,14.09.2021,Capitalis2 500 €,                        Valga maakond Tõrva vald Tõrva linn Kooli tn 9a 68604                            ,,756360602,474465,1281246,1075991,329181,898746,1027521,1006555,1031371,619,218,207
76,https://ariregister.rik.ee/eng/company/11278508/osaühing-Amrita-Salong?search_id=6b4eef4&pos=76,osaühingAmritaSalong(11278508),11278508,Private limited company,Deleted,07.08.2006,,,15.03.2016,686408962,1081687,1465344,1388679,,1081952,,,1163865,351,200,225
77,https://ariregister.rik.ee/eng/company/11471961/Osaühing-AMUN?search_id=6b4eef4&pos=77,OsaühingAMUN(11471961),11471961,Private limited company,,25.02.2008,Capitalis40 000 EEK,                        Harju maakond Tallinn Kesklinna linnaosa Jakobi tn 22-1 10144                            ,,928891135,430291,410217,1109163,265410,596295,1080593,1030652,483755,436,126,212
78,https://ariregister.rik.ee/eng/company/11795528/Andrei-Maspanov?search_id=6b4eef4&pos=78,AndreiMaspanov(11795528),11795528,Sole trader,Deleted,30.11.2009,,,09.06.2010,755637580,354926,1254318,490929,,1044073,,,489028,326,221,244
79,https://ariregister.rik.ee/eng/company/16535269/Anitiw-Space-OÜ?search_id=6b4eef4&pos=79,AnitiwSpaceOÜ(16535269),16535269,Private limited company,Enteredintotheregister,13.07.2022,Capitalis2 500 €,                        Harju maakond Tallinn Nõmme linnaosa Sõbra tn 24b 10920                            ,,746463565,405599,1274498,1068483,333998,501770,1035777,1070490,1029262,400,111,161
80,https://ariregister.rik.ee/eng/company/14064647/Annika-Raim-Consultancy-OÜ?search_id=6b4eef4&pos=80,AnnikaRaimConsultancyOÜ(14064647),14064647,Private limited company,Enteredintotheregister,10.06.2016,Capitalis2 500 €,                        Harju maakond Tallinn Kesklinna linnaosa Poordi tn 3-14 10156                            ,,855879872,433192,399435,333522,265984,321341,325122,324167,331647,243,121,144
81,https://ariregister.rik.ee/eng/company/10860985/ANSA-SPARI-KAUBANDUSE-OÜ?search_id=6b4eef4&pos=81,ANSASPARIKAUBANDUSEOÜ(10860985),10860985,Private limited company,Deleted,16.04.2002,,,13.05.2022,737848948,349831,1239790,504446,,1003308,,,1006039,280,222,222
